sistema_id,sistema,tipo_equipamento_id,tipo_equipamento,dt_prevista,dt_realizada,tempo,executor_id,executor,criticidade,tipo
664,CLIMATIZAÇÃO,22,AR CONDICIONADO SPLIT,2022-05-14,2022-05-20,6,,TOP AR,2,PREVENTIVA
664,CLIMATIZAÇÃO,22,AR CONDICIONADO SPLIT,2022-05-17,2022-05-23,6,,TOP AR,1,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2023-01-23,2023-01-29,6,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-02-10,2022-02-16,6,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-02-10,2022-02-17,7,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2023-01-17,2023-01-24,7,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-05-17,2022-05-24,7,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-05-18,2022-05-25,7,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-05-19,2022-05-26,7,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2023-01-19,2023-01-27,8,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-02-17,2022-02-25,8,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-02-17,2022-02-25,8,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2023-01-14,2023-01-22,8,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-05-14,2022-05-22,8,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-05-14,2022-05-23,9,,BOMBAS CLEAN,2,PREVENTIVA
1089,BOMBAS,158,BOMBA CENTRÍFUGA,2022-05-04,2022-05-13,9,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,24,BOMBA DE INCÊNDIO ELÉTRICA,2023-01-05,2023-01-14,9,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,24,BOMBA DE INCÊNDIO ELÉTRICA,2023-01-07,2023-01-16,9,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,24,BOMBA DE INCÊNDIO ELÉTRICA,2023-01-08,2023-01-17,9,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,24,BOMBA DE INCÊNDIO ELÉTRICA,2023-01-08,2023-01-18,10,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,24,BOMBA DE INCÊNDIO ELÉTRICA,2022-05-09,2022-05-19,10,,BOMBAS CLEAN,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,24,BOMBA DE INCÊNDIO ELÉTRICA,2022-02-06,2022-02-16,10,,BOMBAS CLEAN,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,25,BOMBA JOCKEY,2023-01-10,2023-01-20,10,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,25,BOMBA JOCKEY,2023-01-12,2023-01-22,10,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,25,BOMBA JOCKEY,2022-02-09,2022-02-09,0,,BOMBAS CLEAN,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,25,BOMBA JOCKEY,2023-01-14,2023-01-14,0,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,25,BOMBA JOCKEY,2022-05-14,2022-05-14,0,,BOMBAS CLEAN,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,25,BOMBA JOCKEY,2022-02-13,2022-02-13,0,,BOMBAS CLEAN,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,26,TANQUE DE PRESSÃO,2023-01-16,2023-01-16,0,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,26,TANQUE DE PRESSÃO,2022-02-13,2022-02-14,1,,BOMBAS CLEAN,1,PREVENTIVA
69,GRUPO GERADOR,,,2022-10-13,2022-10-14,1,,GERAMAIS SERVIÇOS,2,PREVENTIVA
69,GRUPO GERADOR,,,2022-10-14,2022-10-15,1,,GERAMAIS SERVIÇOS,2,PREVENTIVA
69,GRUPO GERADOR,,,2022-10-15,2022-10-16,1,,GERAMAIS SERVIÇOS,2,PREVENTIVA
69,GRUPO GERADOR,,,2022-10-15,2022-10-16,1,,GERAMAIS SERVIÇOS,2,PREVENTIVA
69,GRUPO GERADOR,,,2022-10-15,2022-10-17,2,,GERAMAIS SERVIÇOS,2,PREVENTIVA
69,GRUPO GERADOR,,,2022-10-15,2022-10-17,2,,GERAMAIS SERVIÇOS,2,PREVENTIVA
1834,ELEVADOR,,,2022-04-18,2022-04-20,2,,ELEVATION SERVICES,2,PREVENTIVA
1834,ELEVADOR,,,2022-04-18,2022-04-20,2,,ELEVATION SERVICES,2,PREVENTIVA
1834,ELEVADOR,,,2022-04-18,2022-04-20,2,,ELEVATION SERVICES,2,PREVENTIVA
1834,ELEVADOR,,,2022-04-20,2022-04-23,3,,ELEVATION SERVICES,2,PREVENTIVA
1834,ELEVADOR,,,2022-04-20,2022-04-23,3,,ELEVATION SERVICES,2,PREVENTIVA
1834,ELEVADOR,,,2022-04-20,2022-04-23,3,,ELEVATION SERVICES,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-20,2022-10-23,3,,RAQUEL,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-20,2022-10-23,3,,RAQUEL,1,PREVENTIVA
73,INSTALAÇÃO HIDROSSANITÁRIA,,,2022-10-11,2022-10-15,4,,RAQUEL,2,PREVENTIVA
1296,ETE - ESTAÇÃO DE TRATAMENTO DE ESGOTO,,,2022-04-11,2022-04-15,4,,ORGANIC SERVIÇOS,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-15,4,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-12,2022-10-16,4,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-03,2022-10-08,5,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-04,2022-10-09,5,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-05,2022-10-10,5,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-05,2022-10-10,5,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-06,2022-10-11,5,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-06,2022-10-12,6,,BOMBAS CLEAN,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-04-07,2022-04-13,6,,BOMBAS CLEAN,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-04-08,2022-04-14,6,,BOMBAS CLEAN,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-01-29,2022-02-04,6,,BOMBAS CLEAN,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-01-30,2022-02-05,6,,BOMBAS CLEAN,1,PREVENTIVA
36,INSTALAÇÃO ELÉTRICA,,,2023-01-11,2023-01-18,7,,SILVEIRA,2,PREVENTIVA
1562,SEGURANÇA,,,2022-10-12,2022-10-19,7,,SECURITY,1,PREVENTIVA
1562,SEGURANÇA,,,2022-10-13,2022-10-20,7,,SECURITY,1,PREVENTIVA
1562,SEGURANÇA,,,2022-10-13,2022-10-20,7,,SECURITY,1,PREVENTIVA
1562,SEGURANÇA,,,2022-10-14,2022-10-21,7,,SECURITY,1,PREVENTIVA
1562,SEGURANÇA,,,2022-10-14,2022-10-22,8,,SECURITY,1,PREVENTIVA
1562,SEGURANÇA,,,2022-10-14,2022-10-22,8,,SECURITY,1,PREVENTIVA
1562,SEGURANÇA,,,2022-10-15,2022-10-23,8,,SECURITY,1,PREVENTIVA
1562,SEGURANÇA,,,2022-10-15,2022-10-23,8,,SECURITY,1,PREVENTIVA
1562,SEGURANÇA,,,2022-10-16,2022-10-24,8,,SECURITY,1,PREVENTIVA
659,MOBILIDADE,,,2022-04-06,2022-04-15,9,,ELEVATION SERVICES,2,PREVENTIVA
659,MOBILIDADE,,,2022-04-06,2022-04-15,9,,ELEVATION SERVICES,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-09,2022-10-18,9,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-19,9,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-19,9,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-20,10,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-20,10,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-04-13,2022-04-23,10,,JEFFERSON,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-04-13,2022-04-23,10,,JEFFERSON,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-04-13,2022-04-23,10,,JEFFERSON,1,PREVENTIVA
1296,ETE - ESTAÇÃO DE TRATAMENTO DE ESGOTO,,,2022-02-07,2022-02-07,0,,ORGANIC SERVIÇOS,2,PREVENTIVA
1296,ETE - ESTAÇÃO DE TRATAMENTO DE ESGOTO,,,2022-02-07,2022-02-07,0,,ORGANIC SERVIÇOS,2,PREVENTIVA
1296,ETE - ESTAÇÃO DE TRATAMENTO DE ESGOTO,,,2022-10-18,2022-10-18,0,,ORGANIC SERVIÇOS,2,PREVENTIVA
1296,ETE - ESTAÇÃO DE TRATAMENTO DE ESGOTO,,,2022-10-18,2022-10-18,0,,ORGANIC SERVIÇOS,2,PREVENTIVA
1296,ETE - ESTAÇÃO DE TRATAMENTO DE ESGOTO,,,2022-04-18,2022-04-18,0,,ORGANIC SERVIÇOS,2,PREVENTIVA
1296,ETE - ESTAÇÃO DE TRATAMENTO DE ESGOTO,,,2022-02-09,2022-02-10,1,,ORGANIC SERVIÇOS,2,PREVENTIVA
1296,ETE - ESTAÇÃO DE TRATAMENTO DE ESGOTO,,,2022-02-10,2022-02-11,1,,ORGANIC SERVIÇOS,2,PREVENTIVA
1296,ETE - ESTAÇÃO DE TRATAMENTO DE ESGOTO,,,2022-02-10,2022-02-11,1,,ORGANIC SERVIÇOS,2,PREVENTIVA
1565,HELIPONTO,,,2022-10-02,2022-10-03,1,,SILVEIRA,2,PREVENTIVA
1565,HELIPONTO,,,2022-04-02,2022-04-04,2,,SILVEIRA,1,PREVENTIVA
1565,HELIPONTO,,,2022-10-04,2022-10-06,2,,SILVEIRA,1,PREVENTIVA
1834,ELEVADOR,,,2022-10-05,2022-10-07,2,,ELEVATION SERVICES,2,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-06,2022-10-08,2,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-06,2022-10-08,2,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-06,2022-10-08,2,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-06,2022-10-08,2,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-07,2022-10-10,3,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-07,2022-10-10,3,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-07,2022-10-10,3,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-07,2022-10-10,3,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-07,2022-10-10,3,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-07,2022-10-10,3,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-08,2022-10-11,3,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-08,2022-10-11,3,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-08,2022-10-11,3,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-08,2022-10-11,3,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-09,2022-10-13,4,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-09,2022-10-13,4,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-09,2022-10-13,4,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-09,2022-10-13,4,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-09,2022-10-13,4,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-09,2022-10-13,4,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-14,4,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-14,4,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-14,4,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-14,4,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-16,5,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-16,5,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-16,5,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-16,5,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-16,5,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-16,5,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-12,2022-10-17,5,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-12,2022-10-17,5,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-12,2022-10-17,5,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-12,2022-10-17,5,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-13,2022-10-19,6,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-13,2022-10-19,6,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-13,2022-10-19,6,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-13,2022-10-19,6,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-13,2022-10-19,6,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-13,2022-10-19,6,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-14,2022-10-20,6,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-14,2022-10-20,6,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-14,2022-10-20,6,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-14,2022-10-20,6,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-15,2022-10-22,7,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-15,2022-10-22,7,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-15,2022-10-22,7,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-15,2022-10-22,7,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-15,2022-10-22,7,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-15,2022-10-22,7,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-16,2022-10-23,7,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-16,2022-10-23,7,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-16,2022-10-23,7,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-16,2022-10-23,7,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-17,2022-10-25,8,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-17,2022-10-25,8,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-17,2022-10-25,8,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-17,2022-10-25,8,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-17,2022-10-25,8,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-17,2022-10-25,8,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-18,2022-10-26,8,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-18,2022-10-26,8,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-18,2022-10-26,8,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-18,2022-10-26,8,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-19,2022-10-28,9,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-19,2022-10-28,9,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-19,2022-10-28,9,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-19,2022-10-28,9,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-19,2022-10-28,9,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-19,2022-10-28,9,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-20,2022-10-29,9,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-20,2022-10-29,9,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-20,2022-10-29,9,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-20,2022-10-29,9,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-20,10,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-20,10,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-20,10,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-10,2022-10-20,10,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-21,10,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-21,10,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-21,10,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-21,10,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-21,10,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-11,2022-10-21,10,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-12,2022-10-12,0,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-10-12,2022-10-12,0,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-11,2022-07-11,0,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-11,2022-07-11,0,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-01,0,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-01,0,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-01,0,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-01,0,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-02,1,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-02,1,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-02,1,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-02,1,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-02,1,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-01,2022-07-02,1,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-03,1,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-03,1,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-03,1,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-03,1,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-04,2,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-04,2,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-04,2,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-04,2,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-04,2,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-02,2022-07-04,2,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-03,2022-07-05,2,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-03,2022-07-05,2,,REIS SERVIÇOS,3,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-03,2022-07-05,2,,REIS SERVIÇOS,1,PREVENTIVA
658,COMBATE CONTRA INCÊNDIO E PÂNICO,,,2022-07-03,2022-07-05,2,,REIS SERVIÇOS,3,PREVENTIVA
